date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:14:20	46760/46760	---M-Z	200	added ('OK')	application/octet-stream	etag:%2269ea46b9-b6a8%22	http://cdn2.editmysite.com/fonts/Raleway/regular.ttf	C:/Users/Administrator/Documents/My%20Web%20Sites/amitaysadovsky/cdn2.editmysite.com/fonts/Raleway/regular.ttf	(from http://cdn2.editmysite.com/fonts/Raleway/font.css?2)
18:14:21	23994/23994	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2269eb7ea2-5dba%22	http://cdn2.editmysite.com/fonts/Raleway/medium.eot	C:/Users/Administrator/Documents/My%20Web%20Sites/amitaysadovsky/cdn2.editmysite.com/fonts/Raleway/medium.eot	(from http://cdn2.editmysite.com/fonts/Raleway/font.css?2)
18:14:21	20704/20704	---M--	200	added ('OK')	font/woff2	etag:%2269ea46b9-50e0%22	http://cdn2.editmysite.com/fonts/Raleway/medium.woff2	C:/Users/Administrator/Documents/My%20Web%20Sites/amitaysadovsky/cdn2.editmysite.com/fonts/Raleway/medium.woff2	(from http://cdn2.editmysite.com/fonts/Raleway/font.css?2)
18:14:24	23994/23994	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2269e0f30c-5dba%22	http://cdn2.editmysite.com/fonts/Raleway/medium.eot?	C:/Users/Administrator/Documents/My%20Web%20Sites/amitaysadovsky/cdn2.editmysite.com/fonts/Raleway/mediumd41d.eot	(from http://cdn2.editmysite.com/fonts/Raleway/font.css?2)
18:14:25	25360/25360	---M--	200	added ('OK')	font/woff	etag:%2269e0f30c-6310%22	http://cdn2.editmysite.com/fonts/Raleway/medium.woff	C:/Users/Administrator/Documents/My%20Web%20Sites/amitaysadovsky/cdn2.editmysite.com/fonts/Raleway/medium.woff	(from http://cdn2.editmysite.com/fonts/Raleway/font.css?2)
18:14:25	46748/46748	---M-Z	200	added ('OK')	application/octet-stream	etag:%2269e77fba-b69c%22	http://cdn2.editmysite.com/fonts/Raleway/medium.ttf	C:/Users/Administrator/Documents/My%20Web%20Sites/amitaysadovsky/cdn2.editmysite.com/fonts/Raleway/medium.ttf	(from http://cdn2.editmysite.com/fonts/Raleway/font.css?2)
18:14:26	25049/25049	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2269e0f30c-61d9%22	http://cdn2.editmysite.com/fonts/Raleway/semibold.eot	C:/Users/Administrator/Documents/My%20Web%20Sites/amitaysadovsky/cdn2.editmysite.com/fonts/Raleway/semibold.eot	(from http://cdn2.editmysite.com/fonts/Raleway/font.css?2)
18:14:28	21528/21528	---M--	200	added ('OK')	font/woff2	etag:%2269e0f30c-5418%22	http://cdn2.editmysite.com/fonts/Raleway/semibold.woff2	C:/Users/Administrator/Documents/My%20Web%20Sites/amitaysadovsky/cdn2.editmysite.com/fonts/Raleway/semibold.woff2	(from http://cdn2.editmysite.com/fonts/Raleway/font.css?2)
18:14:29	25049/25049	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2269e65820-61d9%22	http://cdn2.editmysite.com/fonts/Raleway/semibold.eot?	C:/Users/Administrator/Documents/My%20Web%20Sites/amitaysadovsky/cdn2.editmysite.com/fonts/Raleway/semiboldd41d.eot	(from http://cdn2.editmysite.com/fonts/Raleway/font.css?2)
18:14:29	26196/26196	---M--	200	added ('OK')	font/woff	etag:%2269eb7ea2-6654%22	http://cdn2.editmysite.com/fonts/Raleway/semibold.woff	C:/Users/Administrator/Documents/My%20Web%20Sites/amitaysadovsky/cdn2.editmysite.com/fonts/Raleway/semibold.woff	(from http://cdn2.editmysite.com/fonts/Raleway/font.css?2)
18:14:30	46796/46796	---M-Z	200	added ('OK')	application/octet-stream	etag:%2269e0f30c-b6cc%22	http://cdn2.editmysite.com/fonts/Raleway/semibold.ttf	C:/Users/Administrator/Documents/My%20Web%20Sites/amitaysadovsky/cdn2.editmysite.com/fonts/Raleway/semibold.ttf	(from http://cdn2.editmysite.com/fonts/Raleway/font.css?2)
18:14:32	24975/24975	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2269de67a7-618f%22	http://cdn2.editmysite.com/fonts/Raleway/bold.eot	C:/Users/Administrator/Documents/My%20Web%20Sites/amitaysadovsky/cdn2.editmysite.com/fonts/Raleway/bold.eot	(from http://cdn2.editmysite.com/fonts/Raleway/font.css?2)
18:14:33	21440/21440	---M--	200	added ('OK')	font/woff2	etag:%2269e77fba-53c0%22	http://cdn2.editmysite.com/fonts/Raleway/bold.woff2	C:/Users/Administrator/Documents/My%20Web%20Sites/amitaysadovsky/cdn2.editmysite.com/fonts/Raleway/bold.woff2	(from http://cdn2.editmysite.com/fonts/Raleway/font.css?2)
18:14:34	24975/24975	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2269e0f30c-618f%22	http://cdn2.editmysite.com/fonts/Raleway/bold.eot?	C:/Users/Administrator/Documents/My%20Web%20Sites/amitaysadovsky/cdn2.editmysite.com/fonts/Raleway/boldd41d.eot	(from http://cdn2.editmysite.com/fonts/Raleway/font.css?2)
18:14:34	26240/26240	---M--	200	added ('OK')	font/woff	etag:%2269e77fba-6680%22	http://cdn2.editmysite.com/fonts/Raleway/bold.woff	C:/Users/Administrator/Documents/My%20Web%20Sites/amitaysadovsky/cdn2.editmysite.com/fonts/Raleway/bold.woff	(from http://cdn2.editmysite.com/fonts/Raleway/font.css?2)
18:14:36	22854/22854	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2269e90654-5946%22	http://cdn2.editmysite.com/fonts/Lora/regular.eot	C:/Users/Administrator/Documents/My%20Web%20Sites/amitaysadovsky/cdn2.editmysite.com/fonts/Lora/regular.eot	(from http://cdn2.editmysite.com/fonts/Lora/font.css?2)
18:14:37	46708/46708	---M-Z	200	added ('OK')	application/octet-stream	etag:%2269e90655-b674%22	http://cdn2.editmysite.com/fonts/Raleway/bold.ttf	C:/Users/Administrator/Documents/My%20Web%20Sites/amitaysadovsky/cdn2.editmysite.com/fonts/Raleway/bold.ttf	(from http://cdn2.editmysite.com/fonts/Raleway/font.css?2)
18:14:37	19228/19228	---M--	200	added ('OK')	font/woff2	etag:%2269e0f30b-4b1c%22	http://cdn2.editmysite.com/fonts/Lora/regular.woff2	C:/Users/Administrator/Documents/My%20Web%20Sites/amitaysadovsky/cdn2.editmysite.com/fonts/Lora/regular.woff2	(from http://cdn2.editmysite.com/fonts/Lora/font.css?2)
18:14:38	22854/22854	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2269e77fba-5946%22	http://cdn2.editmysite.com/fonts/Lora/regular.eot?	C:/Users/Administrator/Documents/My%20Web%20Sites/amitaysadovsky/cdn2.editmysite.com/fonts/Lora/regulard41d.eot	(from http://cdn2.editmysite.com/fonts/Lora/font.css?2)
18:14:40	23516/23516	---M--	200	added ('OK')	font/woff	etag:%2269df898c-5bdc%22	http://cdn2.editmysite.com/fonts/Lora/regular.woff	C:/Users/Administrator/Documents/My%20Web%20Sites/amitaysadovsky/cdn2.editmysite.com/fonts/Lora/regular.woff	(from http://cdn2.editmysite.com/fonts/Lora/font.css?2)
18:14:41	23010/23010	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2269e0f30b-59e2%22	http://cdn2.editmysite.com/fonts/Lora/bold.eot	C:/Users/Administrator/Documents/My%20Web%20Sites/amitaysadovsky/cdn2.editmysite.com/fonts/Lora/bold.eot	(from http://cdn2.editmysite.com/fonts/Lora/font.css?2)
18:14:41	43168/43168	---M-Z	200	added ('OK')	application/octet-stream	etag:%2269e90654-a8a0%22	http://cdn2.editmysite.com/fonts/Lora/regular.ttf	C:/Users/Administrator/Documents/My%20Web%20Sites/amitaysadovsky/cdn2.editmysite.com/fonts/Lora/regular.ttf	(from http://cdn2.editmysite.com/fonts/Lora/font.css?2)
18:14:41	19188/19188	---M--	200	added ('OK')	font/woff2	etag:%2269e90654-4af4%22	http://cdn2.editmysite.com/fonts/Lora/bold.woff2	C:/Users/Administrator/Documents/My%20Web%20Sites/amitaysadovsky/cdn2.editmysite.com/fonts/Lora/bold.woff2	(from http://cdn2.editmysite.com/fonts/Lora/font.css?2)
18:14:44	23010/23010	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2269eb7ea2-59e2%22	http://cdn2.editmysite.com/fonts/Lora/bold.eot?	C:/Users/Administrator/Documents/My%20Web%20Sites/amitaysadovsky/cdn2.editmysite.com/fonts/Lora/boldd41d.eot	(from http://cdn2.editmysite.com/fonts/Lora/font.css?2)
18:14:45	23608/23608	---M--	200	added ('OK')	font/woff	etag:%2269e65820-5c38%22	http://cdn2.editmysite.com/fonts/Lora/bold.woff	C:/Users/Administrator/Documents/My%20Web%20Sites/amitaysadovsky/cdn2.editmysite.com/fonts/Lora/bold.woff	(from http://cdn2.editmysite.com/fonts/Lora/font.css?2)
18:14:45	42952/42952	---M-Z	200	added ('OK')	application/octet-stream	etag:%2269e0f30b-a7c8%22	http://cdn2.editmysite.com/fonts/Lora/bold.ttf	C:/Users/Administrator/Documents/My%20Web%20Sites/amitaysadovsky/cdn2.editmysite.com/fonts/Lora/bold.ttf	(from http://cdn2.editmysite.com/fonts/Lora/font.css?2)
18:14:46	24991/24991	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2269d51ccd-619f%22	http://cdn2.editmysite.com/fonts/Lora/italic.eot	C:/Users/Administrator/Documents/My%20Web%20Sites/amitaysadovsky/cdn2.editmysite.com/fonts/Lora/italic.eot	(from http://cdn2.editmysite.com/fonts/Lora/font.css?2)
18:14:47	20908/20908	---M--	200	added ('OK')	font/woff2	etag:%2269e0f30b-51ac%22	http://cdn2.editmysite.com/fonts/Lora/italic.woff2	C:/Users/Administrator/Documents/My%20Web%20Sites/amitaysadovsky/cdn2.editmysite.com/fonts/Lora/italic.woff2	(from http://cdn2.editmysite.com/fonts/Lora/font.css?2)
18:14:49	24991/24991	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2269e0f30b-619f%22	http://cdn2.editmysite.com/fonts/Lora/italic.eot?	C:/Users/Administrator/Documents/My%20Web%20Sites/amitaysadovsky/cdn2.editmysite.com/fonts/Lora/italicd41d.eot	(from http://cdn2.editmysite.com/fonts/Lora/font.css?2)
18:14:49	25628/25628	---M--	200	added ('OK')	font/woff	etag:%2269d51ccd-641c%22	http://cdn2.editmysite.com/fonts/Lora/italic.woff	C:/Users/Administrator/Documents/My%20Web%20Sites/amitaysadovsky/cdn2.editmysite.com/fonts/Lora/italic.woff	(from http://cdn2.editmysite.com/fonts/Lora/font.css?2)
18:14:50	45228/45228	---M-Z	200	added ('OK')	application/octet-stream	etag:%2269e0f30b-b0ac%22	http://cdn2.editmysite.com/fonts/Lora/italic.ttf	C:/Users/Administrator/Documents/My%20Web%20Sites/amitaysadovsky/cdn2.editmysite.com/fonts/Lora/italic.ttf	(from http://cdn2.editmysite.com/fonts/Lora/font.css?2)
18:14:52	24598/24598	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2269e65820-6016%22	http://cdn2.editmysite.com/fonts/Lora/bolditalic.eot	C:/Users/Administrator/Documents/My%20Web%20Sites/amitaysadovsky/cdn2.editmysite.com/fonts/Lora/bolditalic.eot	(from http://cdn2.editmysite.com/fonts/Lora/font.css?2)
18:14:52	20568/20568	---M--	200	added ('OK')	font/woff2	etag:%2269e77fba-5058%22	http://cdn2.editmysite.com/fonts/Lora/bolditalic.woff2	C:/Users/Administrator/Documents/My%20Web%20Sites/amitaysadovsky/cdn2.editmysite.com/fonts/Lora/bolditalic.woff2	(from http://cdn2.editmysite.com/fonts/Lora/font.css?2)
18:14:54	24598/24598	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2269eb7ea2-6016%22	http://cdn2.editmysite.com/fonts/Lora/bolditalic.eot?	C:/Users/Administrator/Documents/My%20Web%20Sites/amitaysadovsky/cdn2.editmysite.com/fonts/Lora/bolditalicd41d.eot	(from http://cdn2.editmysite.com/fonts/Lora/font.css?2)
18:14:54	25076/25076	---M--	200	added ('OK')	font/woff	etag:%2269e0f30b-61f4%22	http://cdn2.editmysite.com/fonts/Lora/bolditalic.woff	C:/Users/Administrator/Documents/My%20Web%20Sites/amitaysadovsky/cdn2.editmysite.com/fonts/Lora/bolditalic.woff	(from http://cdn2.editmysite.com/fonts/Lora/font.css?2)
18:14:56	45768/45768	---M-Z	200	added ('OK')	application/octet-stream	etag:%2269d51ccd-b2c8%22	http://cdn2.editmysite.com/fonts/Lora/bolditalic.ttf	C:/Users/Administrator/Documents/My%20Web%20Sites/amitaysadovsky/cdn2.editmysite.com/fonts/Lora/bolditalic.ttf	(from http://cdn2.editmysite.com/fonts/Lora/font.css?2)
18:14:56	187/187	---M--	200	added ('OK')	image/gif	etag:%2288041de02e278ceedcd7de52bcdb8156%22	http://cdn2.editmysite.com/images/old/slideshow/control_icons.gif	C:/Users/Administrator/Documents/My%20Web%20Sites/amitaysadovsky/cdn2.editmysite.com/images/old/slideshow/control_icons.gif	(from http://cdn2.editmysite.com/css/old/slideshow/slideshow.css?buildtime=1776366455)
18:14:57	43850/43850	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2269eb7ea2-ab4a%22	http://cdn2.editmysite.com/fonts/Droid_Serif/regular.eot	C:/Users/Administrator/Documents/My%20Web%20Sites/amitaysadovsky/cdn2.editmysite.com/fonts/Droid_Serif/regular.eot	(from http://cdn2.editmysite.com/fonts/Droid_Serif/font.css?2)
18:14:57	5023/5023	---M--	200	added ('OK')	image/png	etag:%22aa6d5cfa876435350abf2d0e2ec00af8%22	http://cdn2.editmysite.com/images/old/slideshow/header_slideshow_sprites.png	C:/Users/Administrator/Documents/My%20Web%20Sites/amitaysadovsky/cdn2.editmysite.com/images/old/slideshow/header_slideshow_sprites.png	(from http://cdn2.editmysite.com/css/old/slideshow/slideshow.css?buildtime=1776366455)
18:14:57	2964/2964	---M--	200	added ('OK')	image/gif	etag:%220b0212ec4e07451700c88a335ebba854%22	http://cdn2.editmysite.com/images/old/loading.gif	C:/Users/Administrator/Documents/My%20Web%20Sites/amitaysadovsky/cdn2.editmysite.com/images/old/loading.gif	(from http://cdn2.editmysite.com/css/old/slideshow/slideshow.css?buildtime=1776366455)
18:14:58	43648/43648	---M-Z	200	added ('OK')	application/octet-stream	etag:%2269e0f30b-aa80%22	http://cdn2.editmysite.com/fonts/Droid_Serif/regular.ttf	C:/Users/Administrator/Documents/My%20Web%20Sites/amitaysadovsky/cdn2.editmysite.com/fonts/Droid_Serif/regular.ttf	(from http://cdn2.editmysite.com/fonts/Droid_Serif/font.css?2)
18:14:58	5871/5871	---M--	200	added ('OK')	image/png	etag:%22b0c12501121f5fb474c9671b6d067c7f%22	http://cdn2.editmysite.com/images/old/slideshow/header_slideshow_sprites1x.png	C:/Users/Administrator/Documents/My%20Web%20Sites/amitaysadovsky/cdn2.editmysite.com/images/old/slideshow/header_slideshow_sprites1x.png	(from http://cdn2.editmysite.com/css/old/slideshow/slideshow.css?buildtime=1776366455)
18:14:58	43850/43850	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2269de67a6-ab4a%22	http://cdn2.editmysite.com/fonts/Droid_Serif/regular.eot?	C:/Users/Administrator/Documents/My%20Web%20Sites/amitaysadovsky/cdn2.editmysite.com/fonts/Droid_Serif/regulard41d.eot	(from http://cdn2.editmysite.com/fonts/Droid_Serif/font.css?2)
18:15:25	153719/153719	---M--	200	added ('OK')	image/jpeg	etag:%22642b22308d19c86c039745c38498db5f%22	http://amitaysadovsky.weebly.com/uploads/5/7/0/3/57037851/ella-006s.jpg	C:/Users/Administrator/Documents/My%20Web%20Sites/amitaysadovsky/amitaysadovsky.weebly.com/uploads/5/7/0/3/57037851/ella-006s.jpg	(from http://amitaysadovsky.weebly.com/2018.html)
18:15:29	183814/183814	---M--	200	added ('OK')	image/jpeg	etag:%22602aac2ac7d94afaf219d3cacaff9282%22	http://amitaysadovsky.weebly.com/uploads/5/7/0/3/57037851/ella-007s_1.jpg	C:/Users/Administrator/Documents/My%20Web%20Sites/amitaysadovsky/amitaysadovsky.weebly.com/uploads/5/7/0/3/57037851/ella-007s_1.jpg	(from http://amitaysadovsky.weebly.com/2018.html)
18:15:30	226477/226477	---M--	200	added ('OK')	image/jpeg	etag:%2274cb2e5c3f40e9828efa6ba144fcd646%22	http://amitaysadovsky.weebly.com/uploads/5/7/0/3/57037851/ella-004s_1.jpg	C:/Users/Administrator/Documents/My%20Web%20Sites/amitaysadovsky/amitaysadovsky.weebly.com/uploads/5/7/0/3/57037851/ella-004s_1.jpg	(from http://amitaysadovsky.weebly.com/2018.html)
18:15:33	199362/199362	---M--	200	added ('OK')	image/jpeg	etag:%22488d54462b78886126869122196e9c01%22	http://amitaysadovsky.weebly.com/uploads/5/7/0/3/57037851/ella-022s.jpg	C:/Users/Administrator/Documents/My%20Web%20Sites/amitaysadovsky/amitaysadovsky.weebly.com/uploads/5/7/0/3/57037851/ella-022s.jpg	(from http://amitaysadovsky.weebly.com/2018.html)
18:15:51	161105/161105	---M--	200	added ('OK')	image/jpeg	etag:%221dbb54e1e68ebb7f1ceb8fc70a216d03%22	http://amitaysadovsky.weebly.com/uploads/5/7/0/3/57037851/ella-028s_1.jpg	C:/Users/Administrator/Documents/My%20Web%20Sites/amitaysadovsky/amitaysadovsky.weebly.com/uploads/5/7/0/3/57037851/ella-028s_1.jpg	(from http://amitaysadovsky.weebly.com/2018.html)
18:15:55	165456/165456	---M--	200	added ('OK')	image/jpeg	etag:%22391f33e7372a24ad5836ce13d44def31%22	http://amitaysadovsky.weebly.com/uploads/5/7/0/3/57037851/ella-024s.jpg	C:/Users/Administrator/Documents/My%20Web%20Sites/amitaysadovsky/amitaysadovsky.weebly.com/uploads/5/7/0/3/57037851/ella-024s.jpg	(from http://amitaysadovsky.weebly.com/2018.html)
18:16:02	200011/200011	---M--	200	added ('OK')	image/jpeg	etag:%22d362f5231977af334b7e4e63ec85533f%22	http://amitaysadovsky.weebly.com/uploads/5/7/0/3/57037851/ella-003fs.jpg	C:/Users/Administrator/Documents/My%20Web%20Sites/amitaysadovsky/amitaysadovsky.weebly.com/uploads/5/7/0/3/57037851/ella-003fs.jpg	(from http://amitaysadovsky.weebly.com/2018.html)
18:16:07	213365/213365	---M--	200	added ('OK')	image/jpeg	etag:%22da51a241606308af49cb7ed7ccf3ee32%22	http://amitaysadovsky.weebly.com/uploads/5/7/0/3/57037851/ella-021s.jpg	C:/Users/Administrator/Documents/My%20Web%20Sites/amitaysadovsky/amitaysadovsky.weebly.com/uploads/5/7/0/3/57037851/ella-021s.jpg	(from http://amitaysadovsky.weebly.com/2018.html)
18:16:08	189147/189147	---M-Z	200	added ('OK')	application/javascript	etag:%2269eb7f47-2e2db%22	http://cdn2.editmysite.com/js/lang/en/stl.js?buildTime=1777065481&	C:/Users/Administrator/Documents/My%20Web%20Sites/amitaysadovsky/cdn2.editmysite.com/js/lang/en/stldae8.js	(from http://amitaysadovsky.weebly.com/2018.html)
18:16:27	215062/215062	---M--	200	added ('OK')	image/jpeg	etag:%22929afaa9263c1faa07617827f7377ae6%22	http://amitaysadovsky.weebly.com/uploads/5/7/0/3/57037851/ella-013s.jpg	C:/Users/Administrator/Documents/My%20Web%20Sites/amitaysadovsky/amitaysadovsky.weebly.com/uploads/5/7/0/3/57037851/ella-013s.jpg	(from http://amitaysadovsky.weebly.com/2018.html)
18:16:33	229296/229296	---M--	200	added ('OK')	image/jpeg	etag:%2226ea8a640257be38bd440d5481bc8645%22	http://amitaysadovsky.weebly.com/uploads/5/7/0/3/57037851/ella-005s_1.jpg	C:/Users/Administrator/Documents/My%20Web%20Sites/amitaysadovsky/amitaysadovsky.weebly.com/uploads/5/7/0/3/57037851/ella-005s_1.jpg	(from http://amitaysadovsky.weebly.com/2018.html)
18:16:44	226477/226477	---M--	200	added ('OK')	image/jpeg	etag:%2274cb2e5c3f40e9828efa6ba144fcd646%22	http://amitaysadovsky.weebly.com/uploads/5/7/0/3/57037851/ella-004s_1_orig.jpg	C:/Users/Administrator/Documents/My%20Web%20Sites/amitaysadovsky/amitaysadovsky.weebly.com/uploads/5/7/0/3/57037851/ella-004s_1_orig.jpg	(from http://amitaysadovsky.weebly.com/2018.html)
18:16:47	237874/237874	---M--	200	added ('OK')	image/jpeg	etag:%22e61f7a3b451ebf56d43cd9780e0c8065%22	http://amitaysadovsky.weebly.com/uploads/5/7/0/3/57037851/ella-007s_1_orig.jpg	C:/Users/Administrator/Documents/My%20Web%20Sites/amitaysadovsky/amitaysadovsky.weebly.com/uploads/5/7/0/3/57037851/ella-007s_1_orig.jpg	(from http://amitaysadovsky.weebly.com/2018.html)
18:17:00	203135/203135	---M--	200	added ('OK')	image/jpeg	etag:%22f86fbf4b8b70657a29991dff523b8dc7%22	http://amitaysadovsky.weebly.com/uploads/5/7/0/3/57037851/ella-006s_orig.jpg	C:/Users/Administrator/Documents/My%20Web%20Sites/amitaysadovsky/amitaysadovsky.weebly.com/uploads/5/7/0/3/57037851/ella-006s_orig.jpg	(from http://amitaysadovsky.weebly.com/2018.html)
18:17:10	161105/161105	---M--	200	added ('OK')	image/jpeg	etag:%221dbb54e1e68ebb7f1ceb8fc70a216d03%22	http://amitaysadovsky.weebly.com/uploads/5/7/0/3/57037851/ella-028s_1_orig.jpg	C:/Users/Administrator/Documents/My%20Web%20Sites/amitaysadovsky/amitaysadovsky.weebly.com/uploads/5/7/0/3/57037851/ella-028s_1_orig.jpg	(from http://amitaysadovsky.weebly.com/2018.html)
18:17:18	277252/277252	---M--	200	added ('OK')	image/jpeg	etag:%220b82bf546bdd0915b1ef1b7acd07f54a%22	http://amitaysadovsky.weebly.com/uploads/5/7/0/3/57037851/ella-022s_orig.jpg	C:/Users/Administrator/Documents/My%20Web%20Sites/amitaysadovsky/amitaysadovsky.weebly.com/uploads/5/7/0/3/57037851/ella-022s_orig.jpg	(from http://amitaysadovsky.weebly.com/2018.html)
18:17:31	269478/269478	---M--	200	added ('OK')	image/jpeg	etag:%229c362a448f529523b4ca2db4e360552d%22	http://amitaysadovsky.weebly.com/uploads/5/7/0/3/57037851/ella-024s_orig.jpg	C:/Users/Administrator/Documents/My%20Web%20Sites/amitaysadovsky/amitaysadovsky.weebly.com/uploads/5/7/0/3/57037851/ella-024s_orig.jpg	(from http://amitaysadovsky.weebly.com/2018.html)
18:17:49	301673/301673	---M--	200	added ('OK')	image/jpeg	etag:%22ff78ca2b57d7cf0db1f5521c5d9e489d%22	http://amitaysadovsky.weebly.com/uploads/5/7/0/3/57037851/ella-003fs_orig.jpg	C:/Users/Administrator/Documents/My%20Web%20Sites/amitaysadovsky/amitaysadovsky.weebly.com/uploads/5/7/0/3/57037851/ella-003fs_orig.jpg	(from http://amitaysadovsky.weebly.com/2018.html)
18:18:00	303783/303783	---M--	200	added ('OK')	image/jpeg	etag:%2282c0c12c934b086d0bd17e02315275ed%22	http://amitaysadovsky.weebly.com/uploads/5/7/0/3/57037851/ella-021s_orig.jpg	C:/Users/Administrator/Documents/My%20Web%20Sites/amitaysadovsky/amitaysadovsky.weebly.com/uploads/5/7/0/3/57037851/ella-021s_orig.jpg	(from http://amitaysadovsky.weebly.com/2018.html)
18:18:08	229296/229296	---M--	200	added ('OK')	image/jpeg	etag:%2226ea8a640257be38bd440d5481bc8645%22	http://amitaysadovsky.weebly.com/uploads/5/7/0/3/57037851/ella-005s_1_orig.jpg	C:/Users/Administrator/Documents/My%20Web%20Sites/amitaysadovsky/amitaysadovsky.weebly.com/uploads/5/7/0/3/57037851/ella-005s_1_orig.jpg	(from http://amitaysadovsky.weebly.com/2018.html)
18:18:10	320929/320929	---M--	200	added ('OK')	image/jpeg	etag:%225b13c45e3fafdc7216e6ce09077deb33%22	http://amitaysadovsky.weebly.com/uploads/5/7/0/3/57037851/ella-013s_orig.jpg	C:/Users/Administrator/Documents/My%20Web%20Sites/amitaysadovsky/amitaysadovsky.weebly.com/uploads/5/7/0/3/57037851/ella-013s_orig.jpg	(from http://amitaysadovsky.weebly.com/2018.html)
18:18:20	191408/191408	---M--	200	added ('OK')	image/jpeg	etag:%22ce7a8db5bbb06b373d8b4ea56268b5c7%22	http://amitaysadovsky.weebly.com/uploads/5/7/0/3/57037851/ella-002s_orig.jpg	C:/Users/Administrator/Documents/My%20Web%20Sites/amitaysadovsky/amitaysadovsky.weebly.com/uploads/5/7/0/3/57037851/ella-002s_orig.jpg	(from http://amitaysadovsky.weebly.com/2018.html)
18:18:31	191408/191408	---M--	200	added ('OK')	image/jpeg	etag:%22ce7a8db5bbb06b373d8b4ea56268b5c7%22	http://amitaysadovsky.weebly.com/uploads/5/7/0/3/57037851/ella-002s.jpg	C:/Users/Administrator/Documents/My%20Web%20Sites/amitaysadovsky/amitaysadovsky.weebly.com/uploads/5/7/0/3/57037851/ella-002s.jpg	(from http://amitaysadovsky.weebly.com/2018.html)
18:18:36	166369/166369	---M--	200	added ('OK')	image/jpeg	etag:%2230bb214a7df57abe6f83fcaf99ad23fc%22	http://amitaysadovsky.weebly.com/uploads/5/7/0/3/57037851/ella-017s_orig.jpg	C:/Users/Administrator/Documents/My%20Web%20Sites/amitaysadovsky/amitaysadovsky.weebly.com/uploads/5/7/0/3/57037851/ella-017s_orig.jpg	(from http://amitaysadovsky.weebly.com/2018.html)
18:18:37	166369/166369	---M--	200	added ('OK')	image/jpeg	etag:%2230bb214a7df57abe6f83fcaf99ad23fc%22	http://amitaysadovsky.weebly.com/uploads/5/7/0/3/57037851/ella-017s.jpg	C:/Users/Administrator/Documents/My%20Web%20Sites/amitaysadovsky/amitaysadovsky.weebly.com/uploads/5/7/0/3/57037851/ella-017s.jpg	(from http://amitaysadovsky.weebly.com/2018.html)
18:18:59	244116/244116	---M--	200	added ('OK')	image/jpeg	etag:%22e0c15716d1b2f8275aa7807fdbf8360d%22	http://amitaysadovsky.weebly.com/uploads/5/7/0/3/57037851/ella-008s_1_orig.jpg	C:/Users/Administrator/Documents/My%20Web%20Sites/amitaysadovsky/amitaysadovsky.weebly.com/uploads/5/7/0/3/57037851/ella-008s_1_orig.jpg	(from http://amitaysadovsky.weebly.com/2018.html)
18:19:04	209265/209265	---M--	200	added ('OK')	image/jpeg	etag:%22180722729c74a77255be918ebb95ee35%22	http://amitaysadovsky.weebly.com/uploads/5/7/0/3/57037851/ella-008s_1.jpg	C:/Users/Administrator/Documents/My%20Web%20Sites/amitaysadovsky/amitaysadovsky.weebly.com/uploads/5/7/0/3/57037851/ella-008s_1.jpg	(from http://amitaysadovsky.weebly.com/2018.html)
18:19:15	233815/233815	---M--	200	added ('OK')	image/jpeg	etag:%221d55163e4243b32ddff9498ff15a2ddc%22	http://amitaysadovsky.weebly.com/uploads/5/7/0/3/57037851/ella-009s.jpg	C:/Users/Administrator/Documents/My%20Web%20Sites/amitaysadovsky/amitaysadovsky.weebly.com/uploads/5/7/0/3/57037851/ella-009s.jpg	(from http://amitaysadovsky.weebly.com/2018.html)
18:19:20	271301/271301	---M--	200	added ('OK')	image/jpeg	etag:%222357b9fb334ea6450b3754e3e84c6126%22	http://amitaysadovsky.weebly.com/uploads/5/7/0/3/57037851/ella-009s_orig.jpg	C:/Users/Administrator/Documents/My%20Web%20Sites/amitaysadovsky/amitaysadovsky.weebly.com/uploads/5/7/0/3/57037851/ella-009s_orig.jpg	(from http://amitaysadovsky.weebly.com/2018.html)
